DATASET_GRADIENT
SEPARATOR TAB
BORDER_WIDTH	0.5
COLOR	#fb9a99
COLOR_MAX	#FFFFE0
COLOR_MIN	#009ACD
DATASET_LABEL	Egg laying time of N2
LEGEND_COLORS	#e5e5e5	#e31a1c
#LEGEND_LABELS	Min. (5.7)	Max. (7.4)
LEGEND_SHAPES	1	1
LEGEND_TITLE	log2N2
MARGIN	1
STRIP_WIDTH	50
DATA
HQB-214	5.79441586635011
HQB-215	5.78135971352466
HQB-218	5.79441586635011
HQB-219	5.79441586635011
HQB-220	5.78135971352466
HQB-221	6.58496250072116
HQB-222	5.75488750216347
HQB-223	5.93073733756289
HQB-224	6.43462822763673
HQB-225	5.76818432477693
HQB-226	5.79007693062577
HQB-227	5.85798099512757
HQB-228	5.95419631038688
HQB-229	5.85798099512757
HQB-230	5.88264304936184
HQB-232	5.7279204545632
HQB-233	5.83289001416474
HQB-234	5.83289001416474
HQB-235	5.88264304936184
HQB-236	5.90689059560852
HQB-237	6.7279204545632
HQB-238	5.80735492205761
HQB-239	5.83289001416474
HQB-240	7.39231742277876
HQB-241	7.39231742277876
HQB-242	7.39231742277876
HQB-243	5.87455108689664
HQB-244	5.85798099512757
HQB-245	7.39231742277876
HQB-246	5.83289001416474
HQB-247	5.78135971352466
HQB-248	5.88264304936184
HQB-249	5.90689059560852
HQB-250	5.83289001416474
HQB-251	5.7279204545632
HQB-252	5.75488750216347
HQB-253	5.70043971814109
HQB-254	6.37503943134693
HQB-255	5.75488750216347
HQB-256	7.39231742277876
HQB-257	7.39231742277876
HQB-259	7.39231742277876
HQB-260	5.78135971352466
HQB-261	5.85798099512757
HQB-263	5.92084905319844
HQB-264	5.85798099512757
HQB-265	5.80735492205761
HQB-266	5.78135971352466
HQB-267	5.97473324138957
HQB-268	7.22881869049588
HQB-269	5.78135971352466
HQB-271	5.95419631038688
HQB-272	5.83289001416474
HQB-273	5.80735492205761
HQB-274	5.75488750216347
HQB-275	5.7279204545632
HQB-276	5.70043971814109
HQB-277	7.39231742277876
HQB-278	5.93073733756289
HQB-279	5.83289001416474
HQB-280	5.78135971352466
HQB-281	5.71577137189708
HQB-282	5.75488750216347
HQB-283	5.75488750216347
HQB-285	6.90689059560852
HQB-286	5.75488750216347
HQB-288	5.78135971352466
HQB-289	5.78135971352466
HQB-290	5.83289001416474
HQB-291	6.14974711950468
HQB-292	5.75488750216347
HQB-294	5.73470962022584
HQB-296	5.75488750216347
HQB-297	5.78135971352466
HQB-298	7.39231742277876
HQB-299	5.83289001416474
HQB-300	5.75488750216347
HQB-301	7.39231742277876
HQB-302	5.80735492205761
HQB-303	5.83289001416474
HQB-304	5.7279204545632
HQB-305	5.80735492205761
HQB-306	5.78135971352466
HQB-308	5.80735492205761
HQB-310	5.90689059560852
HQB-312	6.28540221886225
HQB-313	6.61470984411521
HQB-314	5.7279204545632
HQB-315	6.90689059560852
HQB-316	6.44294349584873
HQB-317	5.80735492205761
HQB-318	6.3037807481771
HQB-319	5.80735492205761
HQB-320	6.54426899048081
HQB-321	5.85798099512757
HQB-322	5.83289001416474
HQB-323	5.77038859570366
HQB-324	5.78135971352466
HQB-325	6.62692579382485
HQB-326	5.7279204545632
HQB-327	5.75488750216347
HQB-328	5.83289001416474
HQB-329	5.80735492205761
HQB-330	5.78135971352466
HQB-331	7.39231742277876
HQB-332	7.39231742277876
HQB-333	5.7279204545632
HQB-334	5.80735492205761
HQB-335	5.7279204545632
HQB-336	7.39231742277876
HQB-337	5.75488750216347
HQB-338	5.85798099512757
HQB-339	5.75488750216347
HQB-340	5.85798099512757
HQB-341	5.80735492205761
HQB-342	5.80735492205761
HQB-343	5.80735492205761
HQB-344	7.39231742277876
HQB-345	7.39231742277876
HQB-346	5.80735492205761
HQB-347	5.80161855250846
HQB-348	6.02236781302846
HQB-349	7.16992500144231
HQB-350	5.80735492205761
HQB-351	6
HQB-352	6.04439411935845
HQB-353	6.04439411935845
HQB-354	5.7279204545632
HQB-355	5.76081233612057
HQB-356	7.39231742277876
HQB-357	5.80735492205761
HQB-358	5.83289001416474
HQB-359	5.93073733756289
HQB-360	5.88264304936184
HQB-361	5.98489310760979
HQB-362	6.58496250072116
HQB-363	5.93073733756289
HQB-365	7.39231742277876
HQB-366	6.24792751344359
HQB-367	6.08746284125034
HQB-368	5.83289001416474
HQB-369	7.39231742277876
HQB-370	5.90689059560852
HQB-371	5.75488750216347
HQB-372	5.8621207254885
HQB-375	7.39231742277876
HQB-378	5.80735492205761
HQB-379	5.80735492205761
HQB-380	5.90689059560852
HQB-381	5.75488750216347
HQB-382	5.75488750216347
HQB-383	5.93073733756289
HQB-384	5.80735492205761
HQB-385	5.83289001416474
HQB-389	7.39231742277876
HQB-390	6.14974711950468
HQB-391	5.80735492205761
HQB-393	6.49185309632968
HQB-396	5.83289001416474
HQB-397	5.83289001416474
HQB-398	7.39231742277876
HQB-399	5.70965824817047
HQB-400	5.75488750216347
HQB-406	5.90689059560852
HQB-407	6.02236781302846
HQB-408	5.90689059560852
HQB-409	6.12928301694497
HQB-410	5.76597668082528
HQB-411	7.39231742277876
HQB-412	5.90689059560852
HQB-413	5.85798099512757
HQB-414	5.83289001416474
HQB-415	7.39231742277876
HQB-416	5.93073733756289
HQB-417	5.88264304936184
HQB-418	5.85798099512757
HQB-419	6.28540221886225
HQB-420	5.75488750216347
HQB-421	5.95419631038688
HQB-423	6.90689059560852
HQB-424	5.70043971814109
HQB-425	5.80735492205761
HQB-426	5.90689059560852
HQB-427	5.95419631038688
HQB-428	5.75488750216347
HQB-429	5.71271804791953
HQB-430	5.80735492205761
HQB-431	5.75488750216347
HQB-432	6.16992500144231
HQB-433	5.95419631038688
HQB-434	7.39231742277876
HQB-435	6.16992500144231
HQB-436	7.39231742277876
HQB-437	5.90689059560852
HQB-438	7.39231742277876
HQB-439	7.39231742277876
HQB-440	7.39231742277876
HQB-441	6.04439411935845
HQB-442	5.75488750216347
HQB-443	7.39231742277876
HQB-444	5.78135971352466
HQB-445	5.88264304936184
HQB-446	5.75488750216347
HQB-447	5.75488750216347
HQB-448	5.90689059560852
HQB-449	7.39231742277876
HQB-450	6.37503943134693
HQB-451	6.56985560833095
HQB-452	6.53915881110803
HQB-453	5.88264304936184
HQB-455	6.12928301694497
HQB-456	5.78135971352466
HQB-457	5.75488750216347
HQB-458	5.84966572691557
HQB-459	5.90689059560852
HQB-460	6.12928301694497
HQB-461	5.80735492205761
HQB-462	5.78135971352466
HQB-464	6.89279576572273
HQB-465	7.39231742277876
HQB-466	5.97727992349992
HQB-467	5.83289001416474
HQB-468	7.39231742277876
HQB-469	5.78135971352466
HQB-470	5.75488750216347
HQB-471	6.17658873172332
HQB-472	5.93073733756289
HQB-473	6.02236781302846
HQB-474	5.75488750216347
HQB-475	5.88264304936184
HQB-476	5.71881824745595
HQB-477	6.12928301694497
HQB-478	7.39231742277876
HQB-479	7.39231742277876
HQB-480	5.78135971352466
HQB-481	6.39231742277876
HQB-484	7.39231742277876
HQB-485	5.85798099512757
HQB-486	5.88264304936184
HQB-487	5.85798099512757
HQB-488	5.75488750216347
HQB-489	5.88264304936184
HQB-490	5.88264304936184
HQB-491	5.7279204545632
HQB-492	6.16992500144231
HQB-493	7.39231742277876
HQB-494	5.83289001416474
HQB-495	5.75488750216347
HQB-496	5.80735492205761
HQB-497	7.39231742277876
HQB-498	6.44294349584873
HQB-499	6.39231742277876
HQB-500	5.90689059560852
HQB-501	7.39231742277876
HQB-502	5.85798099512757
HQB-503	6.24792751344359
HQB-504	6.32192809488736
HQB-505	5.95419631038688
HQB-506	6.02236781302846
HQB-507	5.75488750216347
HQB-508	5.97727992349992
HQB-509	5.78135971352466
HQB-511	5.93073733756289
